fruit_label,fruit_name,fruit_subtype,mass,width,height,color_score
1,apple,fuji,187.0,8.6,6.6,0.85
29,passion_fruit,unknown,34.0,4.9,4.6,0.69
11,strawberry,unknown,16.0,3.1,3.4,0.88
28,persimmon,unknown,190.0,7.0,6.5,0.85
8,banana,unknown,139.0,3.2,18.3,0.86
2,mandarin,clementine,74.0,5.7,5.3,0.78
4,lemon,meyer,151.0,5.1,7.8,0.68
24,durian,unknown,1907.0,15.8,27.6,0.69
30,apricot,unknown,40.0,3.8,4.6,0.71
14,pineapple,unknown,2017.0,12.5,17.6,0.73
14,pineapple,unknown,1475.0,14.3,19.2,0.73
19,dragon_fruit,unknown,435.0,8.3,13.6,0.85
13,watermelon,unknown,2132.0,20.8,28.0,0.5
16,cherry,unknown,10.0,2.7,2.4,1.0
19,dragon_fruit,unknown,358.0,9.7,12.1,0.87
8,banana,unknown,89.0,3.3,18.0,0.9
10,tomato,unknown,101.0,6.0,6.2,0.7
16,cherry,unknown,9.0,2.2,2.3,0.86
26,lychee,unknown,28.0,3.2,3.4,0.78
1,apple,fuji,152.0,8.2,7.9,0.84
15,kiwi,unknown,87.0,4.5,5.9,0.59
22,lime,unknown,65.0,4.4,5.3,0.49
22,lime,unknown,66.0,4.6,5.7,0.5
16,cherry,unknown,10.0,2.7,2.2,0.95
19,dragon_fruit,unknown,299.0,7.8,13.3,0.85
21,plum,unknown,66.0,5.2,4.6,0.71
9,pomegranate,unknown,226.0,10.4,9.6,0.55
29,passion_fruit,unknown,49.0,3.9,5.0,0.64
11,strawberry,unknown,22.0,3.2,3.9,0.93
20,guava,unknown,179.0,6.2,6.1,0.63
21,plum,unknown,56.0,5.2,5.3,0.66
19,dragon_fruit,unknown,280.0,9.9,6.6,0.86
24,durian,unknown,1869.0,15.3,21.2,0.61
5,pear,unknown,158.0,7.7,8.8,0.71
13,watermelon,unknown,2325.0,22.5,25.2,0.6
9,pomegranate,unknown,199.0,6.3,9.3,0.61
25,coconut,unknown,930.0,19.6,18.2,0.59
3,orange,valencia,152.0,7.9,7.6,0.8
21,plum,unknown,52.0,6.1,5.2,0.74
13,watermelon,unknown,2475.0,23.4,24.7,0.46
7,mango,unknown,218.0,8.0,10.3,0.8
13,watermelon,unknown,2891.0,20.0,31.9,0.57
4,lemon,meyer,130.0,5.2,8.7,0.73
30,apricot,unknown,43.0,4.7,4.6,0.75
2,mandarin,clementine,70.0,5.4,5.0,0.79
7,mango,unknown,284.0,8.3,12.7,0.86
5,pear,unknown,159.0,6.8,8.1,0.71
24,durian,unknown,1792.0,16.4,27.0,0.59
30,apricot,unknown,43.0,3.6,4.4,0.79
9,pomegranate,unknown,274.0,9.7,9.3,0.55
27,starfruit,unknown,103.0,6.5,8.4,0.69
27,starfruit,unknown,88.0,6.3,9.1,0.73
11,strawberry,unknown,17.0,3.2,2.8,0.93
4,lemon,meyer,135.0,7.4,7.5,0.72
11,strawberry,unknown,21.0,3.5,3.5,0.94
17,avocado,unknown,124.0,5.9,8.2,0.51
5,pear,unknown,184.0,6.4,8.5,0.68
12,grape,unknown,6.0,2.2,2.8,0.58
29,passion_fruit,unknown,51.0,4.1,6.3,0.63
21,plum,unknown,75.0,5.5,5.2,0.72
5,pear,unknown,161.0,7.2,8.5,0.76
6,peach,unknown,153.0,7.2,8.0,0.85
16,cherry,unknown,8.0,3.0,2.2,0.94
20,guava,unknown,136.0,7.0,5.5,0.68
2,mandarin,clementine,72.0,7.1,4.5,0.77
9,pomegranate,unknown,298.0,7.9,8.9,0.62
13,watermelon,unknown,2237.0,19.5,33.4,0.55
11,strawberry,unknown,25.0,2.8,4.5,0.95
26,lychee,unknown,26.0,2.9,3.2,0.84
27,starfruit,unknown,97.0,6.7,10.2,0.67
15,kiwi,unknown,77.0,4.9,5.8,0.68
11,strawberry,unknown,19.0,2.8,4.0,0.94
15,kiwi,unknown,96.0,5.2,5.8,0.71
17,avocado,unknown,163.0,7.2,8.7,0.47
13,watermelon,unknown,2713.0,22.0,27.7,0.61
17,avocado,unknown,190.0,6.9,10.4,0.53
17,avocado,unknown,197.0,7.4,8.5,0.51
28,persimmon,unknown,203.0,7.7,5.3,0.78
7,mango,unknown,291.0,9.5,12.2,0.81
12,grape,unknown,7.0,2.4,2.4,0.63
17,avocado,unknown,212.0,7.6,8.9,0.44
3,orange,valencia,118.0,9.4,8.7,0.79
10,tomato,unknown,101.0,6.0,4.8,0.69
15,kiwi,unknown,90.0,5.2,5.3,0.7
3,orange,valencia,220.0,8.5,8.5,0.75
10,tomato,unknown,110.0,6.1,6.2,0.71
9,pomegranate,unknown,363.0,9.1,8.8,0.61
15,kiwi,unknown,66.0,5.4,5.9,0.71
30,apricot,unknown,43.0,4.5,4.5,0.76
2,mandarin,clementine,68.0,7.1,4.1,0.78
8,banana,unknown,100.0,3.3,19.1,0.91
12,grape,unknown,7.0,1.8,2.2,0.6
18,papaya,unknown,538.0,9.3,21.4,0.81
25,coconut,unknown,1063.0,18.4,17.6,0.63
25,coconut,unknown,1115.0,14.7,18.8,0.55
28,persimmon,unknown,181.0,7.3,4.8,0.79
5,pear,unknown,202.0,7.6,8.4,0.69
15,kiwi,unknown,80.0,5.1,7.7,0.69
29,passion_fruit,unknown,41.0,5.1,6.1,0.66
27,starfruit,unknown,90.0,7.2,9.8,0.71
21,plum,unknown,62.0,4.2,6.0,0.72
5,pear,unknown,136.0,8.8,8.8,0.76
16,cherry,unknown,9.0,2.7,2.2,0.88
27,starfruit,unknown,110.0,6.9,11.4,0.63
22,lime,unknown,52.0,4.0,5.4,0.5
1,apple,fuji,177.0,6.5,6.8,0.74
2,mandarin,clementine,92.0,6.2,5.8,0.77
17,avocado,unknown,207.0,7.3,8.9,0.45
17,avocado,unknown,186.0,6.9,10.7,0.5
12,grape,unknown,8.0,1.7,2.9,0.64
10,tomato,unknown,80.0,7.2,5.8,0.71
2,mandarin,clementine,61.0,5.1,4.6,0.81
23,grapefruit,unknown,410.0,9.8,11.1,0.7
26,lychee,unknown,22.0,3.3,3.0,0.95
10,tomato,unknown,95.0,5.4,4.9,0.63
23,grapefruit,unknown,412.0,10.0,12.6,0.8
11,strawberry,unknown,22.0,3.1,3.7,0.91
22,lime,unknown,51.0,4.8,4.8,0.53
16,cherry,unknown,11.0,2.0,2.4,0.94
26,lychee,unknown,21.0,3.4,3.8,0.89
9,pomegranate,unknown,355.0,9.6,8.4,0.58
7,mango,unknown,273.0,7.2,12.6,0.82
14,pineapple,unknown,1823.0,13.2,18.7,0.78
12,grape,unknown,6.0,1.6,2.5,0.57
6,peach,unknown,110.0,6.5,8.4,0.86
18,papaya,unknown,675.0,10.6,20.0,0.77
25,coconut,unknown,1097.0,14.9,17.7,0.6
6,peach,unknown,138.0,7.0,7.0,0.84
13,watermelon,unknown,2780.0,19.2,34.0,0.48
6,peach,unknown,181.0,7.2,8.2,0.85
23,grapefruit,unknown,427.0,13.3,11.3,0.76
13,watermelon,unknown,2450.0,22.1,27.1,0.61
26,lychee,unknown,18.0,2.8,3.3,0.86
19,dragon_fruit,unknown,428.0,8.0,12.2,0.86
18,papaya,unknown,424.0,10.8,21.0,0.81
4,lemon,meyer,115.0,5.9,8.4,0.7
18,papaya,unknown,543.0,10.6,20.2,0.71
16,cherry,unknown,10.0,2.1,2.0,0.91
28,persimmon,unknown,190.0,8.3,6.1,0.8
18,papaya,unknown,432.0,10.6,24.6,0.76
22,lime,unknown,63.0,4.3,5.9,0.54
4,lemon,meyer,108.0,6.3,7.8,0.62
3,orange,valencia,183.0,6.3,7.9,0.85
28,persimmon,unknown,144.0,6.5,6.1,0.87
25,coconut,unknown,1350.0,14.1,17.8,0.6
10,tomato,unknown,110.0,5.9,5.2,0.64
16,cherry,unknown,11.0,2.9,2.2,0.91
28,persimmon,unknown,187.0,7.7,6.3,0.8
8,banana,unknown,128.0,3.6,17.5,0.83
8,banana,unknown,127.0,3.3,14.4,0.83
1,apple,fuji,213.0,8.2,7.5,0.85
3,orange,valencia,119.0,7.1,8.0,0.8
18,papaya,unknown,452.0,10.5,18.1,0.8
11,strawberry,unknown,18.0,3.2,4.3,0.97
13,watermelon,unknown,2596.0,18.9,27.6,0.58
4,lemon,meyer,128.0,6.1,8.6,0.74
24,durian,unknown,2019.0,17.1,27.4,0.72
28,persimmon,unknown,196.0,7.6,6.5,0.77
2,mandarin,clementine,85.0,5.5,4.3,0.86
4,lemon,meyer,139.0,6.0,9.6,0.77
12,grape,unknown,8.0,2.0,2.4,0.63
11,strawberry,unknown,23.0,3.3,4.5,0.89
4,lemon,meyer,126.0,5.8,8.7,0.72
29,passion_fruit,unknown,31.0,4.7,5.6,0.72
19,dragon_fruit,unknown,280.0,9.5,13.0,0.84
23,grapefruit,unknown,433.0,11.7,11.6,0.76
17,avocado,unknown,183.0,7.4,9.6,0.51
13,watermelon,unknown,2169.0,16.3,32.9,0.6
3,orange,valencia,199.0,6.8,6.4,0.79
21,plum,unknown,46.0,5.1,5.5,0.76
28,persimmon,unknown,122.0,6.9,5.7,0.85
19,dragon_fruit,unknown,325.0,7.8,10.4,0.9
13,watermelon,unknown,2503.0,20.5,32.1,0.54
17,avocado,unknown,189.0,6.1,9.9,0.53
7,mango,unknown,172.0,8.4,10.9,0.81
16,cherry,unknown,11.0,3.1,2.3,0.93
23,grapefruit,unknown,459.0,10.3,11.9,0.76
1,apple,fuji,147.0,8.0,7.7,0.77
15,kiwi,unknown,75.0,4.2,7.5,0.64
21,plum,unknown,49.0,4.7,5.1,0.67
26,lychee,unknown,29.0,4.0,3.2,0.87
18,papaya,unknown,458.0,9.4,20.8,0.73
18,papaya,unknown,426.0,8.7,20.7,0.8
24,durian,unknown,1955.0,17.8,23.8,0.68
3,orange,valencia,174.0,7.7,6.7,0.73
20,guava,unknown,140.0,7.2,6.7,0.67
3,orange,valencia,149.0,5.8,6.9,0.72
30,apricot,unknown,41.0,4.2,4.7,0.81
27,starfruit,unknown,100.0,6.8,12.2,0.75
6,peach,unknown,152.0,7.3,6.9,0.89
24,durian,unknown,1947.0,18.4,26.3,0.71
10,tomato,unknown,118.0,6.2,5.7,0.64
18,papaya,unknown,505.0,10.6,19.2,0.76
11,strawberry,unknown,22.0,3.0,4.0,0.91
13,watermelon,unknown,2820.0,17.6,26.3,0.49
9,pomegranate,unknown,258.0,10.0,7.4,0.65
11,strawberry,unknown,20.0,3.1,4.8,0.92
15,kiwi,unknown,64.0,4.9,6.4,0.71
14,pineapple,unknown,1303.0,13.0,19.0,0.82
22,lime,unknown,52.0,4.6,4.9,0.53
5,pear,unknown,197.0,7.4,8.5,0.75
23,grapefruit,unknown,389.0,11.8,11.8,0.71
20,guava,unknown,133.0,6.0,6.7,0.56
20,guava,unknown,144.0,6.7,7.8,0.58
12,grape,unknown,9.0,1.8,2.6,0.57
9,pomegranate,unknown,302.0,9.4,8.7,0.71
21,plum,unknown,73.0,5.0,4.7,0.64
2,mandarin,clementine,86.0,5.5,4.6,0.86
12,grape,unknown,8.0,1.8,2.6,0.6
13,watermelon,unknown,2708.0,21.6,26.8,0.58
28,persimmon,unknown,194.0,8.0,6.7,0.83
1,apple,fuji,186.0,8.4,6.3,0.75
4,lemon,meyer,124.0,5.9,7.0,0.67
19,dragon_fruit,unknown,369.0,7.4,12.8,0.87
7,mango,unknown,256.0,8.3,11.6,0.9
8,banana,unknown,121.0,3.4,17.5,0.81
12,grape,unknown,8.0,2.4,2.2,0.66
28,persimmon,unknown,170.0,7.9,5.7,0.81
17,avocado,unknown,161.0,7.0,8.3,0.54
8,banana,unknown,132.0,3.3,17.3,0.87
18,papaya,unknown,459.0,12.0,19.8,0.79
3,orange,valencia,216.0,8.1,7.4,0.79
2,mandarin,clementine,67.0,6.5,4.1,0.79
23,grapefruit,unknown,448.0,10.5,9.5,0.73
21,plum,unknown,66.0,5.8,6.0,0.74
22,lime,unknown,62.0,4.1,4.5,0.59
15,kiwi,unknown,81.0,5.7,6.1,0.74
28,persimmon,unknown,149.0,8.0,6.1,0.83
22,lime,unknown,67.0,4.2,5.4,0.57
11,strawberry,unknown,22.0,3.8,4.5,0.93
25,coconut,unknown,1092.0,18.3,18.8,0.59
9,pomegranate,unknown,288.0,8.2,10.3,0.6
22,lime,unknown,65.0,4.9,4.3,0.51
9,pomegranate,unknown,254.0,8.2,8.6,0.64
3,orange,valencia,170.0,6.0,6.3,0.76
27,starfruit,unknown,81.0,5.8,9.5,0.73
26,lychee,unknown,27.0,3.8,3.4,0.77
29,passion_fruit,unknown,46.0,5.1,5.6,0.63
22,lime,unknown,40.0,4.8,5.3,0.52
27,starfruit,unknown,84.0,6.1,11.9,0.73
29,passion_fruit,unknown,30.0,5.9,5.1,0.66
10,tomato,unknown,128.0,5.7,5.6,0.6
7,mango,unknown,177.0,7.6,12.4,0.75
24,durian,unknown,2024.0,18.3,27.2,0.58
1,apple,fuji,154.0,7.3,7.9,0.73
9,pomegranate,unknown,299.0,8.6,8.1,0.58
25,coconut,unknown,921.0,16.7,16.5,0.63
11,strawberry,unknown,26.0,3.2,4.1,0.97
19,dragon_fruit,unknown,239.0,8.4,13.0,0.88
23,grapefruit,unknown,437.0,13.3,10.3,0.7
16,cherry,unknown,11.0,2.5,2.7,0.89
4,lemon,meyer,156.0,6.1,8.4,0.65
11,strawberry,unknown,22.0,3.6,3.9,0.97
22,lime,unknown,51.0,4.1,4.6,0.49
3,orange,valencia,169.0,5.3,7.6,0.7
4,lemon,meyer,116.0,5.5,9.6,0.76
6,peach,unknown,148.0,6.5,7.2,0.84
30,apricot,unknown,30.0,4.3,4.2,0.75
1,apple,fuji,222.0,7.4,7.8,0.73
23,grapefruit,unknown,310.0,11.0,9.4,0.74
7,mango,unknown,284.0,7.6,13.5,0.79
4,lemon,meyer,121.0,5.3,8.3,0.69
14,pineapple,unknown,1769.0,15.4,21.1,0.81
17,avocado,unknown,139.0,6.0,7.2,0.62
6,peach,unknown,147.0,8.1,6.5,0.84
25,coconut,unknown,1151.0,12.6,17.3,0.53
22,lime,unknown,52.0,4.4,5.8,0.46
21,plum,unknown,61.0,5.2,4.8,0.76
16,cherry,unknown,9.0,2.3,2.3,0.91
7,mango,unknown,222.0,8.7,10.6,0.81
16,cherry,unknown,7.0,2.6,2.0,0.92
2,mandarin,clementine,73.0,5.9,5.4,0.81
6,peach,unknown,142.0,7.9,6.7,0.85
11,strawberry,unknown,21.0,3.2,4.1,0.92
8,banana,unknown,132.0,3.2,18.9,0.88
2,mandarin,clementine,82.0,5.2,4.4,0.83
5,pear,unknown,154.0,7.7,7.8,0.75
25,coconut,unknown,1173.0,14.0,18.8,0.55
3,orange,valencia,173.0,5.5,6.8,0.73
13,watermelon,unknown,2885.0,18.3,29.1,0.57
4,lemon,meyer,85.0,6.1,8.4,0.7
6,peach,unknown,178.0,6.3,6.2,0.87
28,persimmon,unknown,178.0,6.4,5.4,0.87
29,passion_fruit,unknown,29.0,5.2,5.5,0.6
29,passion_fruit,unknown,25.0,3.9,5.6,0.73
20,guava,unknown,137.0,5.6,6.7,0.58
25,coconut,unknown,1228.0,12.8,21.0,0.53
15,kiwi,unknown,70.0,5.3,6.6,0.7
24,durian,unknown,1783.0,18.2,25.0,0.58
1,apple,fuji,198.0,6.5,7.4,0.86
11,strawberry,unknown,19.0,3.3,4.0,0.94
15,kiwi,unknown,87.0,5.6,6.7,0.66
19,dragon_fruit,unknown,309.0,10.4,14.4,0.89
13,watermelon,unknown,2405.0,18.3,31.5,0.5
30,apricot,unknown,53.0,4.0,5.1,0.73
4,lemon,meyer,146.0,4.9,7.5,0.66
15,kiwi,unknown,78.0,5.0,6.8,0.68
11,strawberry,unknown,17.0,2.9,3.6,0.88
15,kiwi,unknown,90.0,4.8,7.4,0.78
19,dragon_fruit,unknown,362.0,9.5,11.3,0.91
3,orange,valencia,174.0,7.5,8.4,0.73
21,plum,unknown,55.0,5.6,4.3,0.72
28,persimmon,unknown,138.0,7.3,7.0,0.87
8,banana,unknown,123.0,3.5,19.6,0.83
12,grape,unknown,9.0,2.1,2.9,0.58
8,banana,unknown,112.0,3.2,16.1,0.87
6,peach,unknown,133.0,7.5,7.5,0.89
18,papaya,unknown,400.0,11.4,22.1,0.75
9,pomegranate,unknown,199.0,9.9,10.6,0.58
26,lychee,unknown,24.0,3.8,3.8,0.89
2,mandarin,clementine,89.0,7.0,4.4,0.81
10,tomato,unknown,95.0,5.6,5.5,0.59
13,watermelon,unknown,2500.0,16.0,35.9,0.48
4,lemon,meyer,132.0,6.6,7.7,0.75
6,peach,unknown,115.0,8.0,5.8,0.82
1,apple,fuji,206.0,7.4,7.3,0.74
18,papaya,unknown,478.0,8.8,19.8,0.76
21,plum,unknown,53.0,5.0,4.7,0.72
8,banana,unknown,122.0,3.3,16.5,0.82
9,pomegranate,unknown,344.0,10.1,9.3,0.63
10,tomato,unknown,127.0,5.6,5.6,0.63
12,grape,unknown,8.0,1.9,2.9,0.6
13,watermelon,unknown,2630.0,22.7,31.6,0.53
5,pear,unknown,170.0,7.0,8.3,0.76
2,mandarin,clementine,88.0,6.2,4.3,0.85
18,papaya,unknown,426.0,9.2,15.1,0.88
24,durian,unknown,1828.0,19.8,25.4,0.63
3,orange,valencia,148.0,5.2,7.7,0.73
13,watermelon,unknown,2872.0,18.6,26.4,0.54
27,starfruit,unknown,99.0,6.7,10.0,0.7
26,lychee,unknown,25.0,3.3,3.0,0.82
2,mandarin,clementine,79.0,5.3,4.3,0.81
6,peach,unknown,111.0,6.9,7.6,0.85
21,plum,unknown,57.0,5.0,4.4,0.73
8,banana,unknown,123.0,3.2,14.9,0.95
9,pomegranate,unknown,333.0,8.1,7.4,0.62
4,lemon,meyer,108.0,5.8,9.6,0.71
11,strawberry,unknown,15.0,3.1,4.2,0.86
11,strawberry,unknown,21.0,2.9,4.4,0.85
10,tomato,unknown,77.0,5.9,4.4,0.6
27,starfruit,unknown,81.0,6.4,9.7,0.77
3,orange,valencia,170.0,6.9,7.2,0.75
24,durian,unknown,1928.0,16.8,26.6,0.6
21,plum,unknown,75.0,4.4,4.8,0.74
16,cherry,unknown,8.0,2.5,2.5,0.95
16,cherry,unknown,8.0,2.2,2.3,0.9
28,persimmon,unknown,204.0,8.2,5.1,0.83
21,plum,unknown,69.0,4.9,5.5,0.72
4,lemon,meyer,119.0,7.4,9.8,0.72
2,mandarin,clementine,75.0,6.9,4.0,0.74
15,kiwi,unknown,70.0,4.7,5.6,0.71
23,grapefruit,unknown,484.0,10.0,13.5,0.8
25,coconut,unknown,1310.0,11.8,18.2,0.6
22,lime,unknown,67.0,4.1,5.6,0.49
22,lime,unknown,51.0,4.8,3.8,0.49
24,durian,unknown,1962.0,20.6,22.9,0.69
20,guava,unknown,131.0,6.3,7.5,0.6
4,lemon,meyer,132.0,6.6,8.1,0.7
15,kiwi,unknown,66.0,5.4,7.1,0.66
7,mango,unknown,226.0,6.0,13.7,0.81
13,watermelon,unknown,2454.0,20.3,30.2,0.55
4,lemon,meyer,111.0,5.2,7.2,0.75
9,pomegranate,unknown,283.0,8.7,9.1,0.56
27,starfruit,unknown,66.0,7.1,10.8,0.71
15,kiwi,unknown,83.0,4.4,6.3,0.68
24,durian,unknown,1765.0,20.5,28.2,0.63
29,passion_fruit,unknown,41.0,5.0,5.5,0.73
28,persimmon,unknown,198.0,7.5,5.3,0.82
11,strawberry,unknown,20.0,2.9,4.0,0.89
25,coconut,unknown,1098.0,12.7,18.2,0.64
30,apricot,unknown,48.0,3.3,4.8,0.9
20,guava,unknown,150.0,6.5,6.4,0.58
16,cherry,unknown,10.0,2.7,2.3,0.92
2,mandarin,clementine,62.0,5.5,3.7,0.8
16,cherry,unknown,10.0,2.7,1.9,1.0
8,banana,unknown,118.0,3.9,18.5,0.91
18,papaya,unknown,523.0,10.5,19.4,0.79
10,tomato,unknown,97.0,5.8,6.7,0.72
5,pear,unknown,212.0,6.7,7.7,0.76
22,lime,unknown,56.0,4.6,5.7,0.53
26,lychee,unknown,18.0,3.2,3.3,0.85
13,watermelon,unknown,2504.0,22.7,30.4,0.63
15,kiwi,unknown,81.0,5.4,7.0,0.69
18,papaya,unknown,509.0,11.2,20.3,0.7
27,starfruit,unknown,84.0,5.1,10.2,0.69
9,pomegranate,unknown,313.0,9.0,10.0,0.62
10,tomato,unknown,117.0,5.6,5.9,0.72
28,persimmon,unknown,202.0,6.9,7.7,0.86
2,mandarin,clementine,89.0,5.8,4.6,0.85
8,banana,unknown,114.0,3.4,21.3,0.83
19,dragon_fruit,unknown,335.0,9.4,11.3,0.87
11,strawberry,unknown,20.0,3.3,4.0,0.89
6,peach,unknown,154.0,7.3,7.3,0.82
23,grapefruit,unknown,356.0,10.4,11.2,0.82
20,guava,unknown,154.0,5.7,6.6,0.54
7,mango,unknown,239.0,8.0,14.3,0.86
10,tomato,unknown,114.0,6.6,6.0,0.62
14,pineapple,unknown,1540.0,12.8,19.8,0.73
11,strawberry,unknown,17.0,2.4,3.8,0.89
19,dragon_fruit,unknown,254.0,7.9,12.7,0.87
24,durian,unknown,2132.0,15.3,24.5,0.66
5,pear,unknown,199.0,6.2,9.0,0.76
27,starfruit,unknown,108.0,5.0,10.4,0.73
15,kiwi,unknown,73.0,4.0,7.7,0.67
26,lychee,unknown,24.0,3.1,3.3,0.88
11,strawberry,unknown,19.0,2.9,3.8,0.98
9,pomegranate,unknown,323.0,8.8,9.3,0.5
2,mandarin,clementine,94.0,6.5,4.3,0.83
4,lemon,meyer,127.0,6.9,8.6,0.68
26,lychee,unknown,28.0,3.4,3.6,0.79
30,apricot,unknown,59.0,3.4,4.1,0.81
9,pomegranate,unknown,248.0,10.1,9.1,0.63
14,pineapple,unknown,940.0,12.1,21.1,0.74
4,lemon,meyer,107.0,5.9,7.0,0.83
18,papaya,unknown,537.0,11.2,22.0,0.73
14,pineapple,unknown,1436.0,12.5,16.9,0.76
14,pineapple,unknown,1494.0,12.2,17.0,0.7
15,kiwi,unknown,61.0,5.4,6.3,0.65
1,apple,fuji,174.0,6.8,7.2,0.75
6,peach,unknown,98.0,7.3,6.3,0.81
9,pomegranate,unknown,316.0,10.8,8.0,0.57
29,passion_fruit,unknown,37.0,3.7,4.9,0.68
11,strawberry,unknown,22.0,3.2,3.4,0.95
24,durian,unknown,1512.0,15.7,23.1,0.57
20,guava,unknown,165.0,6.5,7.1,0.58
14,pineapple,unknown,1720.0,13.2,19.8,0.76
1,apple,fuji,161.0,7.6,6.5,0.8
23,grapefruit,unknown,427.0,8.7,11.4,0.79
1,apple,fuji,155.0,7.6,7.5,0.86
23,grapefruit,unknown,420.0,12.0,12.0,0.78
12,grape,unknown,9.0,1.8,2.4,0.54
15,kiwi,unknown,60.0,5.9,6.8,0.65
22,lime,unknown,69.0,4.4,5.0,0.6
4,lemon,meyer,159.0,6.8,8.6,0.73
3,orange,valencia,165.0,6.6,7.9,0.85
16,cherry,unknown,10.0,2.3,2.2,1.0
27,starfruit,unknown,112.0,6.4,10.8,0.73
4,lemon,meyer,154.0,5.5,8.1,0.7
29,passion_fruit,unknown,34.0,4.9,4.7,0.64
22,lime,unknown,59.0,3.7,4.6,0.56
19,dragon_fruit,unknown,348.0,9.4,12.5,0.87
23,grapefruit,unknown,404.0,11.4,12.8,0.73
24,durian,unknown,1913.0,17.6,23.8,0.62
12,grape,unknown,8.0,1.6,2.7,0.5
10,tomato,unknown,121.0,5.2,5.1,0.67
21,plum,unknown,59.0,5.9,4.9,0.71
15,kiwi,unknown,80.0,4.5,5.9,0.69
28,persimmon,unknown,122.0,6.6,5.5,0.9
28,persimmon,unknown,168.0,7.5,6.1,0.85
18,papaya,unknown,535.0,11.2,21.8,0.79
9,pomegranate,unknown,241.0,9.8,8.7,0.61
11,strawberry,unknown,18.0,3.4,3.9,0.94
4,lemon,meyer,96.0,6.3,8.3,0.66
27,starfruit,unknown,70.0,5.5,10.3,0.75
22,lime,unknown,44.0,3.3,4.9,0.44
9,pomegranate,unknown,270.0,9.9,8.3,0.66
12,grape,unknown,8.0,2.2,2.5,0.6
14,pineapple,unknown,1201.0,13.9,21.4,0.74
21,plum,unknown,58.0,4.3,5.5,0.71
23,grapefruit,unknown,356.0,11.9,11.3,0.8
13,watermelon,unknown,2448.0,21.1,34.7,0.49
19,dragon_fruit,unknown,334.0,9.4,10.5,0.9
17,avocado,unknown,137.0,6.6,10.0,0.48
24,durian,unknown,2020.0,18.2,23.8,0.64
15,kiwi,unknown,73.0,4.4,7.7,0.66
21,plum,unknown,60.0,5.0,5.2,0.72
2,mandarin,clementine,87.0,6.1,4.9,0.84
25,coconut,unknown,929.0,14.3,20.1,0.62
5,pear,unknown,167.0,6.9,8.4,0.78
16,cherry,unknown,11.0,2.1,2.1,0.97
25,coconut,unknown,890.0,15.4,19.3,0.65
11,strawberry,unknown,21.0,2.6,3.8,0.95
13,watermelon,unknown,2811.0,22.1,31.7,0.58
5,pear,unknown,202.0,6.9,9.4,0.81
3,orange,valencia,108.0,7.2,6.2,0.71
11,strawberry,unknown,24.0,3.1,4.0,0.95
26,lychee,unknown,28.0,3.7,2.7,0.86
1,apple,fuji,200.0,7.8,6.8,0.85
7,mango,unknown,257.0,8.8,10.9,0.8
10,tomato,unknown,101.0,5.8,5.7,0.58
15,kiwi,unknown,76.0,5.1,5.9,0.65
19,dragon_fruit,unknown,301.0,8.7,11.1,0.87
6,peach,unknown,142.0,6.3,7.5,0.81
19,dragon_fruit,unknown,379.0,10.0,12.7,0.91
11,strawberry,unknown,17.0,3.3,3.7,0.92
9,pomegranate,unknown,284.0,10.1,8.6,0.66
22,lime,unknown,58.0,4.6,5.5,0.56
25,coconut,unknown,1303.0,13.6,15.0,0.6
26,lychee,unknown,21.0,4.3,3.7,0.83
30,apricot,unknown,45.0,3.7,5.3,0.79
9,pomegranate,unknown,243.0,9.3,8.4,0.68
5,pear,unknown,171.0,5.3,8.6,0.82
23,grapefruit,unknown,383.0,10.8,10.5,0.8
17,avocado,unknown,233.0,7.0,9.2,0.5
18,papaya,unknown,608.0,11.1,21.1,0.76
8,banana,unknown,86.0,3.6,17.4,0.82
18,papaya,unknown,497.0,8.8,21.3,0.78
27,starfruit,unknown,87.0,5.6,10.3,0.64
21,plum,unknown,69.0,5.3,4.7,0.76
8,banana,unknown,106.0,3.1,19.7,0.85
12,grape,unknown,6.0,2.2,2.4,0.62
21,plum,unknown,67.0,4.7,4.7,0.65
18,papaya,unknown,448.0,9.0,18.4,0.77
3,orange,valencia,143.0,7.5,6.8,0.83
23,grapefruit,unknown,399.0,10.9,12.2,0.69
28,persimmon,unknown,171.0,7.7,5.1,0.78
22,lime,unknown,57.0,5.0,6.2,0.56
13,watermelon,unknown,2611.0,17.3,33.1,0.59
22,lime,unknown,58.0,4.3,5.5,0.45
17,avocado,unknown,202.0,6.3,9.6,0.51
28,persimmon,unknown,213.0,8.3,5.3,0.71
15,kiwi,unknown,53.0,4.5,6.0,0.7
6,peach,unknown,119.0,6.5,6.5,0.81
26,lychee,unknown,25.0,2.9,3.3,0.88
17,avocado,unknown,180.0,6.9,9.6,0.57
29,passion_fruit,unknown,53.0,5.2,5.9,0.63
11,strawberry,unknown,19.0,3.4,3.6,0.86
16,cherry,unknown,10.0,2.8,2.1,0.95
9,pomegranate,unknown,212.0,8.3,9.1,0.58
19,dragon_fruit,unknown,399.0,10.0,11.1,0.83
7,mango,unknown,266.0,9.5,12.6,0.8
21,plum,unknown,60.0,5.0,5.3,0.72
17,avocado,unknown,133.0,5.3,9.8,0.51
26,lychee,unknown,19.0,3.3,3.9,0.89
3,orange,valencia,152.0,7.4,6.1,0.8
1,apple,fuji,220.0,6.2,7.6,0.8
5,pear,unknown,153.0,7.2,9.2,0.76
14,pineapple,unknown,1288.0,15.4,16.3,0.78
